masterOrderID,price,payment,change,staffID,ReportID,TableNo,checkoutTime,checkoutDate
12374,43,43,0,7,67,T15,17:38:42,2018-01-11
12375,175,175,0,8,67,T8,17:41:58,2018-01-11
12376,24,24,0,2,67,T18,17:43:48,2018-01-11
12377,40,40,0,8,67,T13,17:44:25,2018-01-11
12378,24,24,0,8,67,T3,17:45:39,2018-01-11
12379,34,34,0,1,67,T7,17:47:05,2018-01-11
12380,25,25,0,8,67,T17,17:47:07,2018-01-11
12381,125,125,0,8,67,T1,17:47:11,2018-01-11
12382,40,40,0,3,67,T12,17:48:35,2018-01-11
12383,13,13,0,3,67,T10,18:02:27,2018-01-11
12384,130,130,0,7,67,T11,18:06:19,2018-01-11
12385,20,20,0,7,67,T16,18:08:51,2018-01-11
12386,98,98,0,3,67,T1,18:09:30,2018-01-11
12387,180,180,0,7,67,T8,18:09:46,2018-01-11
12388,60,60,0,7,67,T14,18:12:55,2018-01-11
12389,49,49,0,1,67,T15,18:17:42,2018-01-11
12390,31,31,0,7,67,T7,18:19:54,2018-01-11
12391,24,24,0,8,67,T12,18:22:33,2018-01-11
12392,20,20,0,1,67,T15,18:24:06,2018-01-11
12393,33,33,0,3,67,T11,18:26:27,2018-01-11
12394,18,18,0,7,67,T15,18:30:06,2018-01-11
12395,15,15,0,7,67,T7,18:33:55,2018-01-11
12396,60,60,0,1,67,T4,18:38:03,2018-01-11
12397,18,18,0,8,67,T2,18:44:43,2018-01-11
12398,35,35,0,3,67,T10,18:45:21,2018-01-11
12399,35,35,0,1,67,T14,18:47:44,2018-01-11
12400,32,32,0,7,67,T4,18:48:18,2018-01-11
12401,10,10,0,2,67,T8,18:55:12,2018-01-11
12402,62,62,0,8,67,T17,18:55:39,2018-01-11
12403,135,135,0,1,67,T10,18:57:30,2018-01-11
12404,130,130,0,3,67,T9,18:58:59,2018-01-11
12405,10,10,0,1,67,T13,19:03:10,2018-01-11
12406,100,100,0,3,67,T3,19:04:19,2018-01-11
12407,50,50,0,1,67,T15,19:04:21,2018-01-11
12408,60,60,0,8,67,T2,19:04:42,2018-01-11
12409,18,18,0,7,67,T17,19:17:28,2018-01-11
12410,56,56,0,8,67,T6,19:18:39,2018-01-11
12411,70,70,0,2,67,T8,19:21:15,2018-01-11
12412,23,23,0,7,67,T13,19:22:20,2018-01-11
12413,168,168,0,2,67,T8,19:25:55,2018-01-11
12414,10,10,0,1,67,T12,19:26:45,2018-01-11
12415,13,13,0,3,67,T12,19:32:05,2018-01-11
12416,70,70,0,7,67,T10,19:34:52,2018-01-11
12417,33,33,0,2,67,T15,19:38:46,2018-01-11
12418,182,182,0,8,67,T1,19:39:47,2018-01-11
12419,44,44,0,3,67,T3,19:44:14,2018-01-11
12420,15,15,0,7,67,T16,19:49:05,2018-01-11
12421,12,12,0,1,67,T20,19:49:41,2018-01-11
12422,15,15,0,1,67,T18,19:50:13,2018-01-11
12423,30,30,0,1,67,T12,19:50:35,2018-01-11
12424,44,44,0,1,67,T14,19:51:18,2018-01-11
12425,31,31,0,1,67,T14,19:51:29,2018-01-11
12426,40,40,0,3,67,T11,19:51:42,2018-01-11
12427,105,105,0,7,67,T5,19:55:33,2018-01-11
12428,13,13,0,3,67,T17,19:56:33,2018-01-11
12429,38,38,0,2,67,T8,20:07:40,2018-01-11
12430,33,33,0,8,67,T12,20:11:40,2018-01-11
12431,70,70,0,3,67,T3,20:15:07,2018-01-11
12432,34,34,0,8,67,T11,20:17:42,2018-01-11
12433,38,38,0,1,67,T3,20:21:28,2018-01-11
12434,53,53,0,8,67,T11,20:26:10,2018-01-11
12435,34,34,0,3,67,T7,20:26:13,2018-01-11
12436,49,49,0,8,67,T5,20:27:25,2018-01-11
12437,30,30,0,2,67,T14,20:27:48,2018-01-11
12438,33,33,0,8,67,T8,20:28:06,2018-01-11
12439,49,49,0,7,67,T8,20:36:36,2018-01-11
12440,10,10,0,2,67,T15,20:38:17,2018-01-11
12441,117,117,0,1,67,T1,20:38:50,2018-01-11
12442,12,12,0,2,67,T16,20:44:50,2018-01-11
12443,20,20,0,3,67,T7,20:47:03,2018-01-11
12444,160,160,0,1,67,T7,20:47:56,2018-01-11
12445,63,63,0,1,67,T4,20:48:51,2018-01-11
12446,118,118,0,3,68,T6,08:00:14,2018-01-12
12447,110,110,0,8,68,T7,08:06:14,2018-01-12
12448,108,108,0,2,68,T13,08:13:59,2018-01-12
12449,49,49,0,2,68,T14,08:27:13,2018-01-12
12450,16,16,0,7,68,T7,08:27:16,2018-01-12
12451,90,90,0,1,68,T17,08:31:07,2018-01-12
12452,28,28,0,1,68,T16,08:32:05,2018-01-12
12453,75,75,0,3,68,T16,08:32:08,2018-01-12
12454,30,30,0,2,68,T19,08:38:34,2018-01-12
12455,30,30,0,2,68,T18,08:40:11,2018-01-12
12456,45,45,0,1,68,T18,08:41:46,2018-01-12
12457,65,65,0,1,68,T17,08:42:27,2018-01-12
12458,43,43,0,8,68,T4,08:44:41,2018-01-12
12459,125,125,0,2,68,T14,08:45:05,2018-01-12
12460,24,24,0,8,68,T8,08:51:57,2018-01-12
12461,35,35,0,7,68,T6,08:52:37,2018-01-12
12462,60,60,0,1,68,T5,09:01:29,2018-01-12
12463,60,60,0,8,68,T20,09:04:31,2018-01-12
12464,14,14,0,8,68,T8,09:05:11,2018-01-12
12465,10,10,0,2,68,T12,09:07:41,2018-01-12
12466,63,63,0,2,68,T20,09:13:00,2018-01-12
12467,27,27,0,7,68,T18,09:18:19,2018-01-12
12468,30,30,0,2,68,T17,09:19:08,2018-01-12
12469,36,36,0,2,68,T4,09:28:44,2018-01-12
12470,10,10,0,2,68,T7,09:29:06,2018-01-12
12471,74,74,0,1,68,T11,09:34:10,2018-01-12
12472,190,190,0,2,68,T16,09:36:40,2018-01-12
12473,30,30,0,1,68,T3,09:37:06,2018-01-12
12474,180,180,0,3,68,T8,09:42:01,2018-01-12
12475,118,118,0,3,68,T1,09:43:43,2018-01-12
12476,198,198,0,1,68,T15,09:55:59,2018-01-12
12477,90,90,0,3,68,T20,09:56:48,2018-01-12
12478,27,27,0,2,68,T8,09:58:28,2018-01-12
12479,90,90,0,3,68,T14,10:02:13,2018-01-12
12480,102,102,0,8,68,T7,10:02:15,2018-01-12
12481,36,36,0,8,68,T14,10:03:21,2018-01-12
12482,90,90,0,1,68,T15,10:04:46,2018-01-12
12483,50,50,0,8,68,T2,10:05:38,2018-01-12
12484,46,46,0,3,68,T1,10:06:50,2018-01-12
12485,15,15,0,7,68,T1,10:08:30,2018-01-12
12486,34,34,0,1,68,T16,10:08:48,2018-01-12
12487,10,10,0,2,68,T15,10:09:25,2018-01-12
12488,40,40,0,7,68,T2,10:12:58,2018-01-12
12489,55,55,0,3,68,T12,10:13:39,2018-01-12
12490,74,74,0,2,68,T11,10:13:42,2018-01-12
12491,90,90,0,8,68,T4,10:15:14,2018-01-12
12492,27,27,0,3,68,T4,10:21:41,2018-01-12
12493,100,100,0,8,68,T8,10:35:00,2018-01-12
12494,22,22,0,7,68,T16,10:37:37,2018-01-12
12495,12,12,0,8,68,T13,10:40:15,2018-01-12
12496,90,90,0,2,68,T20,10:44:20,2018-01-12
12497,73,73,0,2,68,T3,10:47:46,2018-01-12
12498,44,44,0,8,68,T8,10:49:57,2018-01-12
12499,129,129,0,1,68,T12,10:51:49,2018-01-12
12500,53,53,0,3,68,T17,10:53:30,2018-01-12
12501,37,37,0,7,68,T6,10:53:44,2018-01-12
12502,97,97,0,3,68,T16,10:55:12,2018-01-12
12503,120,120,0,1,68,T3,11:03:21,2018-01-12
12504,18,18,0,8,68,T12,11:14:39,2018-01-12
12505,36,36,0,8,68,T16,11:17:42,2018-01-12
12506,40,40,0,2,68,T11,11:22:55,2018-01-12
12507,190,190,0,3,68,T3,11:24:27,2018-01-12
12508,22,22,0,2,68,T8,11:27:02,2018-01-12
12509,16,16,0,3,68,T17,11:28:03,2018-01-12
12510,160,160,0,2,68,T15,11:29:33,2018-01-12
12511,38,38,0,8,68,T4,11:33:27,2018-01-12
12512,10,10,0,7,68,T9,11:34:31,2018-01-12
12513,30,30,0,2,68,T4,11:35:47,2018-01-12
12514,36,36,0,1,68,T12,11:38:21,2018-01-12
12515,20,20,0,1,68,T2,11:39:45,2018-01-12
12516,52,52,0,8,68,T11,11:41:11,2018-01-12
12517,146,146,0,8,68,T17,11:42:22,2018-01-12
12518,90,90,0,3,68,T2,11:48:38,2018-01-12
12519,18,18,0,8,68,T11,11:55:49,2018-01-12
12520,160,160,0,8,68,T7,12:04:45,2018-01-12
12521,110,110,0,7,68,T19,12:05:18,2018-01-12
12522,38,38,0,1,68,T11,12:11:05,2018-01-12
12523,100,100,0,3,68,T8,12:14:48,2018-01-12
12524,22,22,0,8,68,T17,12:15:54,2018-01-12
12525,32,32,0,1,68,T7,12:28:20,2018-01-12
12526,10,10,0,1,68,T19,12:29:41,2018-01-12
12527,102,102,0,2,68,T16,12:42:19,2018-01-12
12528,31,31,0,2,68,T17,12:46:48,2018-01-12
12529,23,23,0,7,68,T15,12:47:26,2018-01-12
12530,103,103,0,7,68,T18,12:47:45,2018-01-12
12531,213,213,0,3,68,T1,12:48:56,2018-01-12
12532,120,120,0,8,68,T16,12:53:46,2018-01-12
12533,36,36,0,3,68,T18,13:04:52,2018-01-12
12534,60,60,0,8,68,T4,13:06:14,2018-01-12
12535,65,65,0,2,68,T20,13:10:50,2018-01-12
12536,85,85,0,1,68,T17,13:17:45,2018-01-12
12537,38,38,0,7,68,T14,13:18:55,2018-01-12
12538,59,59,0,3,68,T5,13:20:03,2018-01-12
12539,120,120,0,1,68,T4,13:21:28,2018-01-12
12540,38,38,0,3,68,T17,13:22:02,2018-01-12
12541,43,43,0,2,68,T12,13:23:03,2018-01-12
12542,12,12,0,3,68,T16,13:23:32,2018-01-12
12543,100,100,0,8,68,T3,13:23:53,2018-01-12
12544,40,40,0,8,68,T12,13:37:30,2018-01-12
12545,28,28,0,7,68,T8,13:37:36,2018-01-12
12546,22,22,0,3,68,T4,13:40:35,2018-01-12
12547,25,25,0,1,68,T17,13:41:19,2018-01-12
12548,37,37,0,8,68,T15,13:50:45,2018-01-12
12549,215,215,0,8,68,T10,13:51:10,2018-01-12
12550,12,12,0,1,68,T16,13:53:48,2018-01-12
12551,10,10,0,2,68,T10,13:57:58,2018-01-12
12552,60,60,0,2,68,T4,14:00:55,2018-01-12
12553,50,50,0,3,68,T7,14:04:01,2018-01-12
12554,59,59,0,7,68,T6,14:05:26,2018-01-12
12555,25,25,0,1,68,T2,14:06:52,2018-01-12
12556,90,90,0,3,68,T2,14:07:11,2018-01-12
12557,30,30,0,7,68,T14,14:07:30,2018-01-12
12558,10,10,0,3,68,T9,14:10:36,2018-01-12
12559,22,22,0,8,68,T6,14:10:59,2018-01-12
12560,59,59,0,7,68,T10,14:11:41,2018-01-12
12561,10,10,0,7,68,T20,14:13:09,2018-01-12
12562,48,48,0,7,68,T5,14:20:28,2018-01-12
12563,44,44,0,7,68,T2,14:25:51,2018-01-12
12564,118,118,0,8,68,T13,14:31:51,2018-01-12
12565,100,100,0,3,68,T4,14:34:36,2018-01-12
12566,127,127,0,1,68,T13,14:36:59,2018-01-12
12567,40,40,0,8,68,T3,14:44:13,2018-01-12
12568,198,198,0,2,68,T16,14:46:55,2018-01-12
12569,136,136,0,1,68,T8,14:49:08,2018-01-12
12570,12,12,0,2,68,T5,14:49:56,2018-01-12
12571,35,35,0,7,68,T5,14:51:06,2018-01-12
12572,63,63,0,1,68,T17,14:56:49,2018-01-12
12573,34,34,0,2,68,T10,15:04:20,2018-01-12
12574,240,240,0,2,68,T20,15:05:40,2018-01-12
12575,18,18,0,2,68,T6,15:06:19,2018-01-12
12576,23,23,0,1,68,T12,15:08:41,2018-01-12
12577,15,15,0,1,68,T8,15:08:52,2018-01-12
12578,13,13,0,3,68,T15,15:10:08,2018-01-12
12579,58,58,0,7,68,T14,15:10:14,2018-01-12
12580,25,25,0,2,68,T20,15:10:29,2018-01-12
12581,100,100,0,8,68,T3,15:25:25,2018-01-12
12582,10,10,0,2,68,T13,15:29:30,2018-01-12
12583,48,48,0,1,68,T7,15:32:49,2018-01-12
12584,22,22,0,2,68,T11,15:39:00,2018-01-12
12585,18,18,0,7,68,T13,15:42:33,2018-01-12
12586,30,30,0,3,68,T11,15:44:11,2018-01-12
12587,24,24,0,7,68,T7,15:46:29,2018-01-12
12588,12,12,0,2,68,T4,15:52:02,2018-01-12
12589,94,94,0,2,68,T7,16:00:21,2018-01-12
12590,27,27,0,1,68,T7,16:04:45,2018-01-12
12591,90,90,0,3,68,T16,16:06:36,2018-01-12
12592,30,30,0,3,68,T2,16:07:39,2018-01-12
12593,27,27,0,1,68,T11,16:07:41,2018-01-12
12594,38,38,0,3,68,T8,16:19:53,2018-01-12
12595,35,35,0,1,68,T13,16:21:07,2018-01-12
12596,125,125,0,7,68,T19,16:27:30,2018-01-12
12597,83,83,0,7,68,T19,16:28:38,2018-01-12
12598,22,22,0,1,68,T9,16:30:15,2018-01-12
12599,30,30,0,1,68,T4,16:33:08,2018-01-12
12600,70,70,0,8,68,T6,16:36:35,2018-01-12
12601,125,125,0,3,68,T13,16:46:35,2018-01-12
12602,65,65,0,1,68,T17,16:48:47,2018-01-12
12603,70,70,0,8,68,T13,17:03:29,2018-01-12
12604,40,40,0,2,68,T15,17:16:16,2018-01-12
12605,70,70,0,8,68,T3,17:21:53,2018-01-12
12606,130,130,0,8,68,T5,17:25:41,2018-01-12
12607,138,138,0,8,68,T12,17:27:08,2018-01-12
12608,24,24,0,8,68,T3,17:31:58,2018-01-12
12609,10,10,0,8,68,T11,17:36:30,2018-01-12
12610,60,60,0,3,68,T16,17:39:14,2018-01-12
12611,114,114,0,7,68,T7,17:39:53,2018-01-12
12612,27,27,0,1,68,T5,17:43:33,2018-01-12
12613,55,55,0,8,68,T3,17:45:59,2018-01-12
12614,90,90,0,8,68,T14,17:51:01,2018-01-12
12615,100,100,0,7,68,T17,17:53:44,2018-01-12
12616,15,15,0,3,68,T19,17:55:00,2018-01-12
12617,47,47,0,1,68,T14,17:56:03,2018-01-12
12618,142,142,0,1,68,T5,17:57:15,2018-01-12
12619,30,30,0,2,68,T7,18:03:07,2018-01-12
12620,94,94,0,2,68,T6,18:08:32,2018-01-12
12621,20,20,0,8,68,T16,18:09:03,2018-01-12
12622,15,15,0,7,68,T20,18:10:27,2018-01-12
12623,14,14,0,3,68,T12,18:10:55,2018-01-12
12624,27,27,0,8,68,T7,18:15:43,2018-01-12
12625,70,70,0,7,68,T4,18:19:29,2018-01-12
12626,103,103,0,2,68,T19,18:25:59,2018-01-12
12627,25,25,0,2,68,T20,18:29:00,2018-01-12
12628,70,70,0,2,68,T6,18:30:30,2018-01-12
12629,30,30,0,3,68,T2,18:41:56,2018-01-12
12630,24,24,0,8,68,T5,18:43:00,2018-01-12
12631,127,127,0,3,68,T5,18:49:01,2018-01-12
12632,42,42,0,7,68,T12,18:55:16,2018-01-12
12633,103,103,0,3,68,T19,18:55:53,2018-01-12
12634,56,56,0,7,68,T2,18:57:45,2018-01-12
12635,15,15,0,8,68,T1,18:59:33,2018-01-12
12636,40,40,0,1,68,T9,18:59:37,2018-01-12
12637,12,12,0,2,68,T11,19:00:24,2018-01-12
12638,87,87,0,1,68,T1,19:03:19,2018-01-12
12639,108,108,0,2,68,T14,19:07:06,2018-01-12
12640,54,54,0,1,68,T17,19:08:37,2018-01-12
12641,25,25,0,1,68,T12,19:10:59,2018-01-12
12642,55,55,0,3,68,T7,19:12:17,2018-01-12
12643,73,73,0,1,68,T10,19:19:41,2018-01-12
12644,60,60,0,2,68,T14,19:30:54,2018-01-12
12645,202,202,0,1,68,T13,19:35:14,2018-01-12
12646,13,13,0,8,68,T19,19:38:48,2018-01-12
12647,120,120,0,8,68,T8,19:46:37,2018-01-12
12648,70,70,0,1,68,T6,19:46:50,2018-01-12
12649,57,57,0,3,68,T4,19:47:53,2018-01-12
12650,60,60,0,8,68,T20,19:47:56,2018-01-12
12651,25,25,0,2,68,T4,19:52:16,2018-01-12
12652,100,100,0,7,68,T12,19:57:37,2018-01-12
12653,36,36,0,3,68,T19,20:00:36,2018-01-12
12654,60,60,0,7,68,T1,20:09:27,2018-01-12
12655,27,27,0,7,68,T18,20:28:23,2018-01-12
12656,15,15,0,7,68,T3,20:29:39,2018-01-12
12657,32,32,0,2,68,T18,20:33:46,2018-01-12
12658,130,130,0,1,68,T7,20:36:10,2018-01-12
12659,25,25,0,3,68,T4,20:39:23,2018-01-12
12660,37,37,0,1,68,T4,20:40:03,2018-01-12
12661,20,20,0,1,68,T2,20:40:13,2018-01-12
12662,152,152,0,1,68,T6,20:42:16,2018-01-12
12663,90,90,0,1,68,T18,20:45:32,2018-01-12
12664,48,48,0,3,68,T3,20:49:07,2018-01-12
12665,110,110,0,1,68,T18,20:49:30,2018-01-12
12666,108,108,0,1,68,T8,20:50:16,2018-01-12
12667,70,70,0,2,68,T20,20:57:03,2018-01-12
12668,42,42,0,8,68,T19,20:58:52,2018-01-12
12669,115,115,0,7,68,T15,20:59:45,2018-01-12
12670,42,42,0,7,69,T19,08:00:06,2018-01-13
12671,98,98,0,2,69,T20,08:00:49,2018-01-13
12672,35,35,0,2,69,T11,08:03:55,2018-01-13
12673,68,68,0,3,69,T7,08:06:57,2018-01-13
12674,90,90,0,1,69,T18,08:10:59,2018-01-13
12675,33,33,0,3,69,T15,08:13:54,2018-01-13
12676,56,56,0,8,69,T11,08:16:05,2018-01-13
12677,50,50,0,2,69,T10,08:18:25,2018-01-13
12678,85,85,0,7,69,T15,08:30:06,2018-01-13
12679,101,101,0,7,69,T11,08:31:07,2018-01-13
12680,107,107,0,1,69,T16,08:31:24,2018-01-13
12681,15,15,0,2,69,T15,08:55:10,2018-01-13
12682,42,42,0,7,69,T9,08:58:44,2018-01-13
12683,50,50,0,8,69,T3,09:09:47,2018-01-13
12684,90,90,0,8,69,T4,09:17:08,2018-01-13
12685,130,130,0,3,69,T11,09:30:31,2018-01-13
12686,18,18,0,8,69,T1,09:40:18,2018-01-13
12687,18,18,0,7,69,T17,09:47:56,2018-01-13
12688,72,72,0,3,69,T13,09:51:29,2018-01-13
12689,46,46,0,8,69,T16,10:03:32,2018-01-13
12690,37,37,0,7,69,T6,10:05:24,2018-01-13
12691,92,92,0,3,69,T15,10:05:52,2018-01-13
12692,12,12,0,2,69,T15,10:11:01,2018-01-13
12693,140,140,0,7,69,T13,10:16:25,2018-01-13
12694,131,131,0,1,69,T8,10:34:15,2018-01-13
12695,170,170,0,8,69,T17,10:35:13,2018-01-13
12696,35,35,0,7,69,T10,10:37:07,2018-01-13
12697,24,24,0,3,69,T12,10:41:00,2018-01-13
12698,130,130,0,2,69,T11,11:15:43,2018-01-13
12699,68,68,0,1,69,T7,11:16:54,2018-01-13
12700,65,65,0,3,69,T15,11:24:25,2018-01-13
12701,115,115,0,3,69,T8,11:31:26,2018-01-13
12702,10,10,0,1,69,T18,11:33:43,2018-01-13
12703,90,90,0,2,69,T4,11:42:22,2018-01-13
12704,87,87,0,2,69,T1,11:49:40,2018-01-13
12705,45,45,0,3,69,T3,11:53:23,2018-01-13
12706,75,75,0,7,69,T12,12:07:43,2018-01-13
12707,28,28,0,1,69,T5,12:17:03,2018-01-13
12708,40,40,0,2,69,T4,12:20:23,2018-01-13
12709,30,30,0,7,69,T2,12:26:54,2018-01-13
12710,109,109,0,2,69,T16,12:31:44,2018-01-13
12711,13,13,0,2,69,T10,12:38:07,2018-01-13
12712,23,23,0,3,69,T6,12:51:09,2018-01-13
12713,39,39,0,7,69,T20,12:57:47,2018-01-13
12714,90,90,0,7,69,T3,13:03:55,2018-01-13
12715,35,35,0,1,69,T12,13:06:42,2018-01-13
12716,100,100,0,8,69,T13,13:09:03,2018-01-13
12717,30,30,0,8,69,T7,13:09:13,2018-01-13
12718,15,15,0,3,69,T16,13:11:18,2018-01-13
12719,112,112,0,3,69,T2,13:17:12,2018-01-13
12720,12,12,0,8,69,T11,13:29:00,2018-01-13
12721,30,30,0,8,69,T20,13:37:46,2018-01-13
12722,25,25,0,3,69,T12,13:44:43,2018-01-13
12723,100,100,0,1,69,T13,13:58:22,2018-01-13
12724,25,25,0,7,69,T19,14:10:30,2018-01-13
12725,115,115,0,1,69,T3,14:11:31,2018-01-13
12726,205,205,0,7,69,T9,14:19:15,2018-01-13
12727,35,35,0,8,69,T4,14:20:56,2018-01-13
12728,60,60,0,8,69,T7,14:25:40,2018-01-13
12729,75,75,0,8,69,T8,14:39:12,2018-01-13
12730,125,125,0,3,69,T8,14:40:19,2018-01-13
12731,96,96,0,8,69,T13,14:43:07,2018-01-13
12732,90,90,0,8,69,T5,14:54:41,2018-01-13
12733,114,114,0,1,69,T3,14:56:57,2018-01-13
12734,40,40,0,2,69,T19,15:01:14,2018-01-13
12735,270,270,0,8,69,T15,15:03:21,2018-01-13
12736,28,28,0,7,69,T10,15:07:06,2018-01-13
12737,18,18,0,7,69,T11,15:07:59,2018-01-13
12738,52,52,0,1,69,T20,15:26:49,2018-01-13
12739,60,60,0,8,69,T7,15:38:08,2018-01-13
12740,72,72,0,3,69,T5,15:46:44,2018-01-13
12741,12,12,0,7,69,T9,15:49:18,2018-01-13
12742,102,102,0,3,69,T6,15:57:44,2018-01-13
12743,14,14,0,8,69,T2,16:08:39,2018-01-13
12744,12,12,0,3,69,T16,16:14:34,2018-01-13
12745,33,33,0,7,69,T14,16:29:40,2018-01-13
12746,25,25,0,1,69,T17,16:48:53,2018-01-13
12747,24,24,0,1,69,T16,16:51:21,2018-01-13
12748,12,12,0,1,69,T3,17:01:42,2018-01-13
12749,58,58,0,8,69,T6,17:04:06,2018-01-13
12750,31,31,0,2,69,T13,17:11:42,2018-01-13
12751,15,15,0,7,69,T10,17:17:48,2018-01-13
12752,18,18,0,1,69,T18,17:18:14,2018-01-13
12753,18,18,0,1,69,T15,17:23:08,2018-01-13
12754,18,18,0,7,69,T18,17:26:51,2018-01-13
12755,123,123,0,3,69,T5,17:28:43,2018-01-13
12756,18,18,0,7,69,T16,17:48:01,2018-01-13
12757,94,94,0,3,69,T11,17:57:40,2018-01-13
12758,50,50,0,8,69,T17,17:58:39,2018-01-13
12759,220,220,0,2,69,T12,18:13:43,2018-01-13
12760,127,127,0,1,69,T13,18:13:45,2018-01-13
12761,114,114,0,3,69,T15,18:15:07,2018-01-13
12762,90,90,0,2,69,T8,18:19:07,2018-01-13
12763,67,67,0,3,69,T9,18:20:10,2018-01-13
12764,10,10,0,1,69,T19,18:21:27,2018-01-13
12765,43,43,0,7,69,T20,18:22:46,2018-01-13
12766,40,40,0,1,69,T10,18:29:04,2018-01-13
12767,105,105,0,3,69,T9,18:29:42,2018-01-13
12768,14,14,0,2,69,T15,18:36:54,2018-01-13
12769,26,26,0,7,69,T14,18:44:24,2018-01-13
12770,90,90,0,7,69,T16,18:44:33,2018-01-13
12771,58,58,0,2,69,T17,18:45:53,2018-01-13
12772,40,40,0,3,69,T17,19:03:39,2018-01-13
12773,90,90,0,8,69,T10,19:03:51,2018-01-13
12774,25,25,0,1,69,T7,19:04:13,2018-01-13
12775,28,28,0,3,69,T10,19:24:12,2018-01-13
12776,12,12,0,3,69,T6,19:38:33,2018-01-13
12777,40,40,0,3,69,T2,19:39:29,2018-01-13
12778,60,60,0,7,69,T20,19:44:32,2018-01-13
12779,42,42,0,8,69,T14,19:48:57,2018-01-13
12780,195,195,0,7,69,T13,19:50:40,2018-01-13
12781,100,100,0,3,69,T9,20:03:36,2018-01-13
12782,115,115,0,7,69,T17,20:15:22,2018-01-13
12783,143,143,0,7,69,T4,20:19:38,2018-01-13
12784,83,83,0,8,69,T3,20:31:28,2018-01-13
12785,70,70,0,7,69,T19,20:35:07,2018-01-13
12786,55,55,0,3,69,T14,20:39:28,2018-01-13
12787,15,15,0,2,69,T18,20:40:46,2018-01-13
12788,44,44,0,1,69,T4,20:53:32,2018-01-13
12789,117,117,0,7,69,T4,20:54:30,2018-01-13
12790,100,100,0,7,70,T18,08:01:05,2018-01-14
12791,10,10,0,2,70,T16,08:28:19,2018-01-14
12792,100,100,0,2,70,T3,08:37:51,2018-01-14
12793,50,50,0,2,70,T6,08:39:46,2018-01-14
12794,20,20,0,3,70,T1,08:41:51,2018-01-14
12795,108,108,0,8,70,T5,08:56:14,2018-01-14
12796,15,15,0,8,70,T20,09:01:27,2018-01-14
12797,18,18,0,7,70,T15,09:05:36,2018-01-14
12798,52,52,0,8,70,T2,09:06:49,2018-01-14
12799,80,80,0,8,70,T13,09:15:15,2018-01-14
12800,18,18,0,8,70,T3,09:18:47,2018-01-14
12801,52,52,0,1,70,T9,09:34:28,2018-01-14
12802,41,41,0,3,70,T11,09:34:42,2018-01-14
12803,40,40,0,2,70,T13,09:35:41,2018-01-14
12804,38,38,0,2,70,T8,09:38:09,2018-01-14
12805,34,34,0,3,70,T11,09:41:32,2018-01-14
12806,115,115,0,1,70,T18,09:41:53,2018-01-14
12807,25,25,0,7,70,T13,09:53:39,2018-01-14
12808,18,18,0,1,70,T6,09:56:11,2018-01-14
12809,90,90,0,8,70,T6,10:01:56,2018-01-14
12810,80,80,0,2,70,T6,10:08:00,2018-01-14
12811,30,30,0,7,70,T16,10:08:26,2018-01-14
12812,37,37,0,2,70,T6,10:13:40,2018-01-14
12813,37,37,0,2,70,T13,10:19:06,2018-01-14
12814,25,25,0,2,70,T8,10:21:19,2018-01-14
12815,42,42,0,8,70,T11,10:21:39,2018-01-14
12816,40,40,0,2,70,T16,10:29:50,2018-01-14
12817,60,60,0,7,70,T16,10:31:15,2018-01-14
12818,112,112,0,3,70,T13,10:33:49,2018-01-14
12819,58,58,0,2,70,T10,10:36:38,2018-01-14
12820,125,125,0,2,70,T1,10:38:20,2018-01-14
12821,40,40,0,1,70,T13,10:45:06,2018-01-14
12822,31,31,0,7,70,T4,10:56:14,2018-01-14
12823,65,65,0,8,70,T7,11:03:05,2018-01-14
12824,15,15,0,8,70,T15,11:12:14,2018-01-14
12825,45,45,0,7,70,T3,11:16:16,2018-01-14
12826,83,83,0,7,70,T3,11:21:47,2018-01-14
12827,52,52,0,7,70,T12,11:33:42,2018-01-14
12828,100,100,0,1,70,T4,11:34:05,2018-01-14
12829,86,86,0,1,70,T15,11:39:19,2018-01-14
12830,50,50,0,2,70,T5,11:43:15,2018-01-14
12831,112,112,0,8,70,T13,11:46:35,2018-01-14
12832,13,13,0,3,70,T3,11:49:47,2018-01-14
12833,10,10,0,1,70,T11,11:52:57,2018-01-14
12834,50,50,0,1,70,T18,12:13:40,2018-01-14
12835,54,54,0,3,70,T6,12:13:56,2018-01-14
12836,30,30,0,1,70,T6,12:14:29,2018-01-14
12837,192,192,0,2,70,T13,12:18:57,2018-01-14
12838,90,90,0,1,70,T5,12:20:43,2018-01-14
12839,43,43,0,1,70,T6,12:24:26,2018-01-14
12840,103,103,0,7,70,T12,12:26:51,2018-01-14
12841,112,112,0,7,70,T6,12:29:15,2018-01-14
12842,150,150,0,8,70,T2,12:30:22,2018-01-14
12843,39,39,0,1,70,T17,12:30:38,2018-01-14
12844,18,18,0,1,70,T3,12:33:38,2018-01-14
12845,124,124,0,7,70,T11,12:34:35,2018-01-14
12846,123,123,0,3,70,T6,12:40:14,2018-01-14
12847,114,114,0,2,70,T2,12:45:35,2018-01-14
12848,10,10,0,8,70,T20,12:48:09,2018-01-14
12849,68,68,0,2,70,T1,12:53:19,2018-01-14
12850,10,10,0,1,70,T10,12:58:41,2018-01-14
12851,15,15,0,7,70,T12,13:03:04,2018-01-14
12852,140,140,0,1,70,T3,13:07:23,2018-01-14
12853,39,39,0,7,70,T19,13:08:47,2018-01-14
12854,55,55,0,1,70,T17,13:10:30,2018-01-14
