orderID,quantity,MasterOrderID,FoodID
25589,1,12729,BG006,12
25590,1,12729,DR006,13
25591,1,12729,CK009,50
25592,1,12730,CK001,30
25593,1,12730,SD004,15
25594,1,12730,PZ005,80
25595,1,12731,CK008,60
25596,1,12731,BG009,18
25597,1,12731,SD006,18
25598,1,12732,PZ001,90
25599,1,12733,BG007,12
25600,1,12733,BG007,12
25601,1,12733,PZ001,90
25602,1,12734,CK003,40
25603,1,12735,PZ002,90
25604,1,12735,PZ008,90
25605,1,12735,PZ008,90
25606,1,12736,SD005,10
25607,1,12736,DS003,18
25608,1,12737,BG009,18
25609,1,12738,BG002,20
25610,3,12738,SD010,14
25611,2,12738,BG009,18
25612,1,12739,CK008,60
25613,1,12740,BG007,12
25614,1,12740,SD001,10
25615,1,12740,CK009,50
25616,1,12741,BG006,12
25617,1,12742,DR011,10
25618,1,12742,SD011,12
25619,3,12742,PZ005,80
25620,1,12743,SD010,14
25621,1,12744,BG008,12
25622,2,12745,SD009,18
25623,1,12745,DR010,15
25624,1,12746,CK004,25
25625,2,12747,BG003,24
25626,1,12748,BG008,12
25627,1,12749,DR006,13
25628,1,12749,BG010,15
25629,1,12749,CK002,30
25630,1,12750,DS001,18
25631,2,12750,DR008,13
25632,1,12751,DS006,15
25633,2,12752,DS002,18
25634,1,12753,DS002,18
25635,1,12754,BG009,18
25636,3,12755,SD001,10
25637,2,12755,DR007,13
25638,1,12755,PZ003,100
25639,1,12756,DS001,18
25640,1,12757,PZ006,60
25641,1,12757,SD007,16
25642,1,12757,SD009,18
25643,1,12758,CK004,25
25644,1,12758,BG008,12
25645,1,12758,DR007,13
25646,1,12759,PZ004,100
25647,1,12759,CK007,30
25648,1,12759,PZ002,90
25649,1,12760,SD011,12
25650,1,12760,PZ003,100
25651,1,12760,DS006,15
25652,1,12761,PZ002,90
25653,1,12761,BG003,24
25654,1,12762,PZ009,90
25655,1,12763,DS004,24
25656,2,12763,CK005,25
25657,2,12763,SD009,18
25658,1,12764,DR001,10
25659,1,12765,BG009,18
25660,2,12765,DR005,12
25661,2,12765,DR008,13
25662,1,12766,CK003,40
25663,1,12767,PZ001,90
25664,3,12767,BG010,15
25665,1,12768,SD010,14
25666,3,12769,SD007,16
25667,1,12769,DR001,10
25668,1,12770,PZ005,80
25669,3,12770,SD001,10
25670,1,12771,DS003,18
25671,1,12771,CK001,30
25672,1,12771,SD005,10
25673,1,12772,SD003,10
25674,1,12772,SD008,20
25675,2,12772,DR003,10
25676,1,12773,PZ002,90
25677,1,12774,CK004,25
25678,1,12775,DS003,18
25679,1,12775,DR003,10
25680,2,12776,DR005,12
25681,2,12777,CK003,40
25682,1,12778,CK008,60
25683,1,12779,BG008,12
25684,1,12779,DS007,15
25685,1,12779,DS007,15
25686,2,12780,PZ008,90
25687,2,12780,PZ002,90
25688,1,12780,DS005,15
25689,1,12781,PZ008,90
25690,1,12781,SD001,10
25691,1,12782,CK004,25
25692,1,12782,PZ002,90
25693,3,12783,BG011,30
25694,1,12783,DR007,13
25695,1,12783,PZ004,100
25696,1,12784,PZ006,60
25697,1,12784,DR007,13
25698,1,12784,SD003,10
25699,2,12785,PZ007,70
25700,1,12786,CK005,25
25701,3,12786,CK001,30
25702,1,12787,DS005,15
25703,1,12788,BG004,22
25704,3,12788,SD011,12
25705,1,12788,DR002,10
25706,1,12789,BG006,12
25707,1,12789,PZ001,90
25708,1,12789,BG010,15
25709,3,12790,DS001,18
25710,1,12790,PZ006,60
25711,2,12790,CK006,22
25712,1,12791,SD005,10
25713,1,12792,DR003,10
25714,1,12792,PZ007,70
25715,1,12792,SD008,20
25716,1,12793,DR003,10
25717,1,12793,CK003,40
25718,1,12794,SD005,10
25719,1,12794,SD003,10
25720,1,12795,DS003,18
25721,1,12795,PZ009,90
25722,1,12796,DR010,15
25723,2,12797,SD009,18
25724,3,12798,CK002,30
25725,1,12798,DR002,10
25726,1,12798,BG006,12
25727,1,12799,PZ005,80
25728,1,12800,DS002,18
25729,1,12801,CK007,30
25730,3,12801,CK006,22
25731,1,12802,DR007,13
25732,1,12802,BG009,18
25733,1,12802,DS009,10
25734,1,12803,DR001,10
25735,2,12803,BG001,30
25736,2,12804,DR011,10
25737,2,12804,DS001,18
25738,1,12804,DS008,10
25739,1,12805,DR005,12
25740,1,12805,SD002,12
25741,1,12805,DR001,10
25742,1,12806,DS010,15
25743,1,12806,PZ003,100
25744,1,12807,DS005,15
25745,1,12807,DR011,10
25746,1,12808,DS002,18
25747,1,12809,PZ008,90
25748,1,12810,PZ005,80
25749,1,12811,DR002,10
25750,1,12811,DS008,10
25751,1,12811,DR003,10
25752,1,12812,DR011,10
25753,3,12812,SD011,12
25754,1,12812,SD004,15
25755,1,12813,BG004,22
25756,1,12813,SD004,15
25757,1,12814,DR010,15
25758,1,12814,DR003,10
25759,1,12815,DS003,18
25760,1,12815,BG003,24
25761,2,12816,SD008,20
25762,3,12816,SD008,20
25763,2,12817,CK006,22
25764,1,12817,BG002,20
25765,3,12817,DS001,18
25766,1,12818,SD003,10
25767,1,12818,PZ001,90
25768,1,12818,DR005,12
25769,1,12819,SD006,18
25770,1,12819,CK001,30
25771,2,12819,DR004,10
25772,1,12820,PZ004,100
25773,3,12820,SD001,10
25774,1,12820,DS010,15
25775,1,12821,DR009,15
25776,1,12821,SD004,15
25777,1,12821,DS009,10
25778,3,12822,SD007,16
25779,1,12822,DS007,15
25780,2,12823,CK009,50
25781,3,12823,DS010,15
25782,1,12824,SD004,15
25783,1,12825,SD001,10
25784,3,12825,DS008,10
25785,1,12825,CK005,25
25786,2,12826,PZ007,70
25787,1,12826,DR006,13
25788,1,12827,BG004,22
25789,1,12827,DS007,15
25790,1,12827,DS010,15
25791,3,12828,PZ005,80
25792,2,12828,SD008,20
25793,3,12829,DS002,18
25794,3,12829,CK009,50
25795,1,12829,DS001,18
25796,1,12830,CK004,25
25797,2,12830,DS008,10
25798,1,12830,DS006,15
25799,3,12831,PZ003,100
25800,1,12831,SD002,12
25801,1,12832,DR008,13
25802,3,12833,DS009,10
25803,3,12834,CK009,50
25804,1,12835,CK002,30
25805,1,12835,BG003,24
25806,2,12836,CK001,30
25807,1,12837,SD002,12
25808,1,12837,PZ002,90
25809,3,12837,PZ009,90
25810,2,12838,PZ010,90
25811,1,12839,DS005,15
25812,2,12839,DR007,13
25813,1,12839,DR010,15
25814,1,12840,DR007,13
25815,1,12840,PZ008,90
25816,1,12841,SD011,12
25817,3,12841,PZ002,90
25818,1,12841,DR011,10
25819,1,12842,PZ001,90
25820,1,12842,CK008,60
25821,1,12843,DS010,15
25822,1,12843,BG003,24
25823,1,12844,BG009,18
25824,1,12845,CK006,22
25825,3,12845,PZ008,90
25826,2,12845,SD011,12
25827,1,12846,DR009,15
25828,1,12846,DS002,18
25829,1,12846,PZ009,90
25830,1,12847,DS004,24
25831,1,12847,PZ008,90
25832,1,12848,SD001,10
25833,3,12849,CK009,50
25834,1,12849,DS001,18
25835,1,12850,DR003,10
25836,3,12851,DS005,15
25837,1,12852,PZ009,90
25838,1,12852,DR002,10
25839,1,12852,CK003,40
25840,1,12853,BG003,24
25841,1,12853,DR010,15
25842,1,12854,CK002,30
25843,1,12854,CK004,25
25844,1,12855,BG001,30
25845,1,12856,CK006,22
25846,1,12857,DR004,10
25847,1,12857,PZ006,60
25848,3,12857,PZ007,70
25849,3,12858,DS010,15
25850,1,12859,CK003,40
25851,3,12859,DS005,15
25852,2,12860,DR007,13
25853,1,12861,SD008,20
25854,1,12861,PZ010,90
25855,3,12861,SD006,18
25856,1,12862,BG010,15
25857,1,12862,SD006,18
25858,3,12863,CK005,25
25859,1,12863,SD009,18
25860,2,12863,DS009,10
25861,1,12864,BG007,12
25862,1,12864,PZ004,100
25863,1,12865,BG008,12
25864,1,12866,CK007,30
25865,1,12866,BG010,15
25866,3,12866,SD008,20
25867,1,12867,BG005,12
25868,3,12868,SD001,10
25869,3,12868,BG009,18
25870,2,12869,SD003,10
25871,3,12870,PZ008,90
25872,1,12870,CK004,25
25873,1,12870,BG001,30
25874,1,12871,BG006,12
25875,2,12872,BG006,12
25876,1,12873,DS005,15
25877,2,12874,PZ004,100
25878,1,12874,SD005,10
25879,1,12874,BG009,18
25880,1,12875,BG007,12
25881,1,12875,CK002,30
25882,1,12876,SD007,16
25883,1,12876,DS009,10
25884,1,12876,SD005,10
25885,1,12877,DR010,15
25886,1,12877,DS007,15
25887,1,12878,DS006,15
25888,2,12878,DR005,12
25889,1,12878,DS001,18
25890,2,12879,DS006,15
25891,1,12880,CK006,22
25892,2,12880,PZ008,90
25893,2,12880,CK001,30
25894,3,12881,DR010,15
25895,2,12881,PZ009,90
25896,1,12881,DR003,10
25897,1,12882,DS002,18
25898,1,12882,PZ005,80
25899,1,12882,PZ003,100
25900,3,12883,PZ009,90
25901,1,12883,CK008,60
25902,1,12883,DR008,13
25903,2,12884,BG004,22
25904,1,12884,DR003,10
25905,1,12884,SD006,18
25906,1,12885,BG011,30
25907,1,12885,BG009,18
25908,1,12885,DS009,10
25909,1,12886,SD010,14
25910,1,12886,CK001,30
25911,1,12887,PZ006,60
25912,2,12887,SD009,18
25913,2,12888,PZ003,100
25914,1,12889,SD006,18
25915,1,12890,CK003,40
25916,1,12890,BG004,22
25917,1,12890,SD003,10
25918,2,12891,DR011,10
25919,1,12891,SD009,18
25920,1,12891,CK005,25
25921,1,12892,DR008,13
25922,2,12893,BG009,18
25923,1,12894,DS004,24
25924,1,12895,PZ007,70
25925,1,12896,SD006,18
25926,1,12896,DR002,10
25927,1,12897,BG009,18
25928,1,12897,BG010,15
25929,1,12898,DR003,10
25930,1,12898,SD007,16
25931,1,12898,DR007,13
25932,1,12899,DS003,18
25933,1,12900,PZ002,90
25934,1,12900,CK005,25
25935,1,12900,BG011,30
25936,1,12901,DR009,15
25937,2,12901,CK002,30
25938,2,12901,CK008,60
25939,1,12902,BG008,12
25940,1,12902,PZ007,70
25941,1,12902,PZ009,90
25942,1,12903,DR008,13
25943,1,12903,DS007,15
25944,1,12903,DS002,18
25945,1,12904,SD011,12
25946,1,12905,BG002,20
25947,2,12905,PZ008,90
25948,3,12905,DR011,10
25949,2,12906,CK003,40
25950,1,12906,SD003,10
25951,1,12907,DS004,24
25952,3,12907,CK007,30
25953,1,12907,DR001,10
25954,2,12908,SD005,10
25955,1,12908,DR007,13
25956,1,12908,SD006,18
25957,1,12909,DR004,10
25958,1,12910,DS005,15
25959,2,12910,DS002,18
25960,1,12910,SD010,14
25961,3,12911,PZ003,100
25962,1,12911,CK003,40
25963,3,12911,BG007,12
25964,1,12912,DR006,13
25965,3,12913,BG005,12
25966,1,12913,SD003,10
25967,1,12913,PZ002,90
25968,1,12914,CK002,30
25969,2,12915,PZ005,80
25970,3,12915,SD004,15
25971,1,12915,DR002,10
25972,1,12916,DR010,15
25973,1,12916,DS002,18
25974,1,12916,BG004,22
25975,1,12917,DS009,10
25976,1,12917,DS005,15
25977,1,12918,DR003,10
25978,1,12918,PZ002,90
25979,1,12919,DR003,10
25980,3,12919,DR005,12
25981,1,12919,DS004,24
25982,1,12920,PZ003,100
25983,1,12920,DR005,12
25984,1,12920,PZ003,100
25985,1,12921,PZ003,100
25986,1,12921,DR011,10
25987,2,12922,BG002,20
25988,2,12922,BG006,12
25989,1,12922,BG009,18
25990,1,12923,BG011,30
25991,1,12924,BG002,20
25992,1,12925,CK004,25
25993,1,12925,DR007,13
25994,1,12925,PZ007,70
25995,3,12926,SD006,18
25996,3,12926,PZ009,90
25997,1,12926,CK003,40
25998,2,12927,DS006,15
25999,2,12928,DR005,12
26000,1,12928,DR008,13
26001,1,12929,DS008,10
26002,1,12929,BG002,20
26003,3,12930,DR010,15
26004,1,12930,SD008,20
26005,1,12931,CK007,30
26006,2,12932,PZ008,90
26007,1,12932,BG003,24
26008,1,12932,DR007,13
26009,1,12933,BG003,24
26010,2,12933,CK009,50
26011,1,12934,SD005,10
26012,3,12935,CK004,25
26013,1,12935,BG001,30
26014,1,12935,DR004,10
26015,2,12936,PZ003,100
26016,1,12936,DS004,24
26017,1,12936,PZ008,90
26018,1,12937,CK009,50
26019,2,12937,DR004,10
26020,1,12938,SD007,16
26021,1,12939,SD010,14
26022,1,12939,SD007,16
26023,1,12940,SD001,10
26024,1,12941,BG007,12
26025,1,12942,DS006,15
26026,1,12942,DS010,15
26027,1,12943,CK006,22
26028,1,12943,DR001,10
26029,1,12944,SD006,18
26030,1,12944,BG008,12
26031,1,12944,SD002,12
26032,2,12945,BG007,12
26033,1,12945,DR011,10
26034,2,12946,SD003,10
26035,1,12946,BG009,18
26036,1,12947,SD008,20
26037,3,12948,BG011,30
26038,2,12948,BG011,30
26039,1,12949,DS006,15
26040,1,12950,BG008,12
26041,1,12950,DR009,15
26042,1,12950,BG008,12
26043,1,12951,SD004,15
26044,2,12951,DR002,10
26045,2,12951,PZ007,70
26046,1,12952,BG004,22
26047,1,12952,DR004,10
26048,1,12953,DR006,13
26049,1,12953,SD002,12
26050,1,12953,DS004,24
26051,1,12954,PZ006,60
26052,1,12955,CK007,30
26053,3,12955,DS009,10
26054,1,12955,SD009,18
26055,2,12956,DR011,10
26056,1,12956,DR009,15
26057,1,12956,PZ006,60
26058,1,12957,PZ003,100
26059,1,12957,BG004,22
26060,1,12958,BG003,24
26061,1,12959,SD003,10
26062,1,12959,DS009,10
26063,2,12959,DS006,15
26064,2,12960,DS002,18
26065,1,12960,DR003,10
26066,1,12961,DS003,18
26067,1,12961,DR002,10
26068,1,12962,DR008,13
26069,1,12962,DS001,18
26070,1,12962,PZ009,90
26071,1,12963,DR005,12
26072,1,12963,DR011,10
26073,1,12964,PZ008,90
26074,1,12964,DS001,18
26075,1,12964,DR010,15
26076,1,12965,BG005,12
26077,2,12965,DS004,24
26078,1,12966,CK004,25
26079,1,12966,SD002,12
26080,1,12966,BG007,12
26081,1,12967,DS010,15
26082,1,12968,PZ007,70
26083,1,12968,PZ001,90
26084,1,12968,DR004,10
26085,1,12969,PZ002,90
26086,1,12969,PZ006,60
26087,1,12970,DS007,15
26088,1,12971,CK004,25
26089,1,12972,BG004,22
26090,1,12972,BG010,15
26091,1,12973,SD010,14
26092,1,12974,PZ008,90
26093,1,12974,BG009,18
26094,2,12974,CK004,25
26095,2,12975,DS008,10
26096,1,12975,DS008,10
26097,1,12975,DR003,10
26098,3,12976,DR001,10
26099,1,12976,DR003,10
26100,1,12976,BG006,12
26101,1,12977,BG004,22
26102,1,12977,PZ001,90
26103,3,12977,CK007,30
26104,3,12978,CK003,40
26105,1,12978,DS003,18
26106,2,12978,SD009,18
26107,1,12979,CK001,30
26108,1,12980,CK003,40
26109,3,12981,PZ003,100
26110,1,12981,PZ003,100
26111,1,12982,DS007,15
26112,1,12983,CK005,25
26113,1,12983,BG005,12
26114,1,12984,DR010,15
26115,1,12985,BG006,12
26116,2,12985,PZ001,90
26117,1,12986,PZ001,90
26118,1,12986,CK005,25
26119,1,12987,PZ008,90
26120,1,12987,DS008,10
26121,1,12987,DR001,10
26122,3,12988,DR011,10
26123,1,12988,SD006,18
26124,1,12989,BG006,12
26125,3,12989,CK007,30
26126,3,12990,SD007,16
26127,1,12990,DS007,15
26128,1,12990,BG001,30
26129,3,12991,BG008,12
26130,1,12992,CK002,30
26131,1,12992,DS005,15
26132,3,12993,SD007,16
26133,1,12993,CK009,50
26134,1,12994,DR006,13
26135,3,12994,PZ008,90
26136,1,12995,DR008,13
26137,1,12995,BG006,12
26138,3,12996,BG003,24
26139,1,12996,DS008,10
26140,1,12997,DS003,18
26141,1,12997,DR011,10
26142,3,12997,DR009,15
26143,1,12998,PZ009,90
26144,1,12998,BG004,22
26145,1,12998,DR005,12
26146,1,12999,SD008,20
26147,2,13000,PZ001,90
26148,1,13000,PZ009,90
26149,2,13000,DR007,13
26150,1,13001,DR011,10
26151,1,13002,DS008,10
26152,1,13002,PZ002,90
26153,1,13002,DR003,10
26154,1,13003,PZ008,90
26155,1,13003,BG011,30
26156,3,13004,DR008,13
26157,1,13004,BG010,15
26158,1,13004,DS006,15
26159,3,13005,BG002,20
26160,1,13006,CK002,30
26161,3,13006,BG007,12
26162,1,13006,CK003,40
26163,1,13007,DR011,10
26164,2,13007,BG011,30
26165,1,13007,CK009,50
26166,1,13008,DS001,18
26167,1,13008,DS003,18
26168,1,13008,DR006,13
26169,1,13009,DS005,15
26170,1,13009,DS005,15
26171,1,13009,DS004,24
26172,2,13010,BG002,20
26173,1,13010,BG009,18
26174,1,13010,DS007,15
26175,1,13011,CK006,22
26176,1,13011,DR001,10
26177,1,13011,CK005,25
26178,1,13012,SD004,15
26179,2,13012,DR003,10
26180,1,13012,SD003,10
26181,1,13013,SD006,18
26182,1,13014,DR002,10
26183,1,13014,CK004,25
26184,1,13015,PZ008,90
26185,1,13015,DR011,10
26186,1,13016,SD009,18
26187,1,13016,SD009,18
26188,2,13017,PZ010,90
26189,1,13018,DS008,10
26190,2,13019,DR005,12
26191,1,13019,DR011,10
26192,1,13019,DS009,10
26193,1,13020,BG005,12
26194,1,13020,DS006,15
26195,1,13020,PZ007,70
26196,2,13021,PZ010,90
26197,3,13021,PZ005,80
26198,1,13022,PZ005,80
26199,1,13022,DS004,24
26200,1,13023,SD009,18
26201,1,13023,PZ003,100
26202,1,13023,SD003,10
26203,3,13024,CK001,30
26204,1,13024,SD005,10
26205,1,13025,SD004,15
26206,1,13025,BG003,24
26207,1,13026,CK005,25
26208,1,13027,BG009,18
26209,1,13027,CK001,30
26210,1,13027,PZ009,90
26211,1,13028,DS007,15
26212,1,13028,BG001,30
26213,1,13028,DR010,15
26214,1,13029,BG001,30
26215,3,13029,DR005,12
26216,3,13030,PZ008,90
26217,3,13030,CK009,50
26218,1,13030,BG006,12
26219,3,13031,DR006,13
26220,1,13031,BG011,30
26221,2,13032,DS002,18
26222,1,13032,CK001,30
26223,1,13032,CK004,25
26224,3,13033,DS008,10
26225,1,13034,SD007,16
26226,2,13034,DS010,15
26227,1,13034,BG010,15
26228,1,13035,DR001,10
26229,2,13035,DR003,10
26230,1,13036,BG011,30
26231,2,13037,PZ005,80
26232,1,13037,DS007,15
26233,1,13037,PZ004,100
26234,2,13038,BG011,30
26235,1,13038,SD011,12
26236,1,13039,BG009,18
26237,1,13039,SD011,12
26238,2,13040,DR011,10
26239,1,13040,DR008,13
26240,1,13041,DS002,18
26241,1,13041,DS008,10
26242,1,13042,CK002,30
26243,1,13042,SD009,18
26244,3,13043,DS006,15
26245,1,13043,SD009,18
26246,1,13044,SD006,18
26247,1,13045,PZ006,60
26248,1,13045,DS008,10
26249,3,13045,DS009,10
26250,1,13046,PZ010,90
26251,3,13047,DR010,15
26252,1,13048,DR005,12
26253,1,13048,SD007,16
26254,3,13049,PZ004,100
26255,1,13049,DS002,18
26256,1,13050,SD010,14
26257,2,13050,DS003,18
26258,1,13051,SD008,20
26259,2,13051,PZ002,90
26260,3,13052,PZ005,80
26261,1,13052,DS009,10
26262,1,13053,BG007,12
26263,1,13053,SD010,14
26264,1,13054,DR004,10
26265,1,13054,DS010,15
26266,1,13055,PZ006,60
26267,3,13055,DR006,13
26268,3,13056,CK007,30
26269,2,13057,PZ007,70
26270,1,13058,SD011,12
26271,1,13058,DS008,10
26272,2,13058,SD004,15
26273,3,13059,DS002,18
26274,1,13060,PZ001,90
26275,1,13060,PZ002,90
26276,1,13060,BG007,12
26277,2,13061,BG002,20
26278,2,13061,SD008,20
26279,1,13061,PZ003,100
26280,1,13062,BG006,12
26281,1,13062,DS009,10
26282,1,13063,PZ008,90
26283,1,13063,BG004,22
26284,1,13063,CK009,50
26285,3,13064,PZ001,90
26286,1,13064,DR005,12
26287,1,13064,BG011,30
26288,2,13065,BG003,24
26289,1,13065,DR010,15
26290,1,13065,CK002,30
26291,1,13066,DR001,10
26292,3,13066,DR006,13
26293,2,13066,BG008,12
26294,1,13067,SD001,10
26295,1,13067,PZ001,90
26296,3,13067,BG010,15
26297,1,13068,BG007,12
26298,1,13068,DR011,10
26299,2,13068,BG010,15
26300,1,13069,SD011,12
26301,1,13069,CK001,30
26302,1,13070,DR011,10
26303,3,13071,DR005,12
26304,1,13072,PZ010,90
26305,1,13072,CK002,30
26306,1,13073,SD004,15
26307,1,13073,DS001,18
26308,3,13074,DS008,10
26309,1,13074,CK006,22
26310,1,13075,BG002,20
26311,1,13075,DR007,13
26312,3,13076,BG005,12
26313,1,13077,PZ003,100
26314,1,13077,PZ003,100
26315,1,13078,DR001,10
26316,1,13079,BG004,22
26317,2,13079,DR003,10
26318,1,13079,SD002,12
26319,1,13080,PZ006,60
26320,1,13080,SD005,10
26321,1,13081,CK009,50
26322,1,13082,DR001,10
26323,1,13082,SD009,18
26324,1,13083,BG004,22
26325,2,13083,DS004,24
26326,1,13083,DR006,13
26327,1,13084,SD011,12
26328,1,13084,DR007,13
26329,1,13084,DR001,10
26330,1,13085,DR003,10
26331,1,13086,DS006,15
26332,1,13086,DS009,10
26333,1,13087,CK001,30
26334,3,13088,SD005,10
26335,1,13088,DR007,13
26336,2,13089,BG003,24
26337,2,13089,PZ007,70
26338,1,13090,CK007,30
26339,1,13091,BG008,12
26340,3,13091,SD010,14
26341,1,13091,DR004,10
26342,2,13092,PZ004,100
26343,2,13093,PZ009,90
26344,1,13094,DS010,15
26345,3,13095,CK002,30
26346,1,13096,BG001,30
26347,1,13097,BG002,20
26348,2,13097,CK003,40
26349,1,13097,PZ008,90
26350,1,13098,DS003,18
26351,2,13098,SD006,18
26352,1,13099,CK004,25
26353,1,13099,SD007,16
26354,1,13099,BG004,22
26355,1,13100,DR001,10
26356,1,13101,BG006,12
26357,3,13102,SD002,12
26358,1,13102,DR007,13
26359,1,13102,DS008,10
26360,1,13103,DR003,10
26361,1,13104,SD008,20
26362,2,13104,DR004,10
26363,1,13105,SD004,15
26364,1,13106,BG004,22
26365,1,13106,BG008,12
26366,2,13106,DR010,15
26367,1,13107,DR003,10
26368,1,13107,DS010,15
26369,1,13108,CK009,50
26370,3,13108,PZ010,90
26371,1,13109,PZ008,90
26372,3,13109,DR010,15
26373,1,13110,DR009,15
26374,1,13110,SD006,18
26375,2,13110,CK009,50
26376,3,13111,DS001,18
26377,2,13111,CK001,30
26378,1,13111,CK005,25
26379,1,13112,BG005,12
26380,1,13112,PZ003,100
26381,2,13113,PZ001,90
26382,1,13114,SD006,18
26383,1,13115,DR003,10
26384,2,13116,PZ008,90
26385,3,13116,BG011,30
26386,1,13116,SD005,10
26387,3,13117,PZ006,60
26388,1,13118,BG002,20
26389,1,13118,PZ005,80
26390,1,13118,CK002,30
26391,1,13119,BG004,22
26392,1,13120,CK003,40
26393,1,13120,BG010,15
26394,1,13120,PZ010,90
26395,1,13121,BG005,12
26396,1,13121,PZ008,90
26397,3,13122,PZ001,90
26398,1,13123,DS001,18
26399,1,13123,CK003,40
26400,1,13124,CK002,30
26401,1,13125,PZ009,90
26402,1,13125,SD009,18
26403,1,13126,DR002,10
26404,1,13126,DS001,18
26405,1,13126,SD010,14
26406,1,13127,DS007,15
26407,3,13127,SD002,12
26408,1,13127,CK008,60
26409,1,13128,DS007,15
26410,3,13128,DS006,15
26411,1,13128,CK003,40
26412,1,13129,BG007,12
26413,1,13130,SD006,18
26414,1,13130,BG005,12
26415,1,13131,BG008,12
26416,2,13131,DS009,10
26417,1,13132,DR009,15
26418,1,13132,BG008,12
26419,1,13132,SD011,12
26420,1,13133,BG002,20
26421,1,13133,BG003,24
26422,1,13133,DS009,10
26423,2,13134,BG007,12
26424,1,13134,PZ008,90
26425,1,13134,DS008,10
26426,2,13135,DR009,15
26427,1,13135,BG004,22
26428,1,13135,BG007,12
26429,1,13136,PZ009,90
26430,1,13137,BG011,30
26431,1,13137,SD010,14
26432,2,13138,BG001,30
26433,1,13139,BG001,30
26434,1,13140,CK006,22
26435,3,13140,SD005,10
26436,1,13140,CK001,30
26437,2,13141,PZ006,60
26438,1,13141,BG006,12
26439,1,13141,DR011,10
26440,1,13142,CK009,50
26441,1,13142,BG003,24
26442,1,13142,BG007,12
26443,1,13143,DS001,18
26444,2,13143,SD002,12
26445,1,13143,SD009,18
26446,1,13144,CK006,22
26447,1,13144,PZ006,60
26448,1,13145,DR008,13
26449,1,13145,DR008,13
26450,1,13146,CK004,25
26451,1,13146,DS005,15
26452,1,13146,CK008,60
26453,1,13147,PZ002,90
26454,1,13147,SD009,18
26455,1,13147,DR006,13
26456,1,13148,DS010,15
26457,2,13148,DR003,10
26458,1,13148,DR007,13
26459,1,13149,SD001,10
26460,2,13149,BG011,30
26461,1,13149,PZ007,70
26462,1,13150,DR009,15
26463,1,13150,PZ010,90
26464,1,13150,PZ009,90
26465,1,13151,DR008,13
26466,3,13152,PZ008,90
26467,2,13152,DR001,10
26468,1,13152,DS010,15
26469,1,13153,PZ010,90
26470,3,13153,BG005,12
26471,1,13153,SD010,14
26472,1,13154,DR009,15
26473,1,13155,SD004,15
26474,2,13155,DS006,15
26475,2,13156,DS006,15
26476,1,13156,DR009,15
26477,1,13157,SD002,12
26478,1,13158,BG008,12
26479,3,13158,DS006,15
26480,3,13159,DS009,10
26481,1,13159,DS005,15
26482,1,13159,CK008,60
26483,1,13160,PZ005,80
26484,2,13160,CK005,25
26485,2,13160,DR011,10
26486,2,13161,PZ008,90
26487,3,13161,DS006,15
26488,1,13161,DS001,18
26489,1,13162,DR008,13
26490,1,13162,BG005,12
26491,1,13163,SD010,14
26492,1,13164,PZ001,90
26493,1,13164,SD007,16
26494,3,13164,BG008,12
26495,1,13165,CK007,30
26496,1,13166,DS005,15
26497,1,13167,BG005,12
26498,2,13167,PZ003,100
26499,1,13167,PZ001,90
26500,2,13168,DR010,15
26501,1,13168,PZ006,60
26502,3,13169,DR010,15
26503,1,13169,PZ003,100
26504,1,13169,BG011,30
26505,1,13170,CK008,60
26506,1,13170,CK009,50
26507,1,13171,PZ007,70
26508,1,13172,BG011,30
26509,2,13173,CK002,30
26510,1,13173,DR010,15
26511,1,13173,DS005,15
26512,1,13174,DR010,15
26513,1,13175,BG001,30
26514,3,13176,PZ005,80
26515,3,13176,SD002,12
26516,1,13177,DR006,13
26517,2,13178,BG005,12
26518,1,13179,SD004,15
26519,1,13179,DR005,12
26520,3,13179,CK006,22
26521,2,13180,PZ005,80
26522,1,13181,SD002,12
26523,2,13182,SD008,20
26524,3,13182,BG003,24
26525,1,13182,DS008,10
26526,2,13183,SD006,18
26527,1,13183,DR007,13
26528,1,13184,DR008,13
26529,1,13185,DR009,15
26530,2,13185,PZ001,90
26531,1,13186,SD006,18
26532,2,13186,DS006,15
26533,1,13187,CK009,50
26534,1,13188,BG005,12
26535,1,13188,PZ007,70
26536,2,13188,SD001,10
26537,1,13189,DR006,13
26538,1,13189,SD009,18
26539,1,13190,PZ009,90
26540,2,13191,BG009,18
26541,1,13191,PZ004,100
26542,1,13191,BG010,15
26543,2,13192,PZ004,100
26544,3,13192,PZ009,90
26545,1,13193,CK002,30
26546,1,13193,DR002,10
26547,1,13194,DR001,10
26548,1,13194,DR007,13
26549,1,13194,PZ009,90
26550,1,13195,PZ008,90
26551,1,13195,CK006,22
26552,3,13195,SD002,12
26553,1,13196,PZ003,100
26554,1,13196,BG007,12
26555,1,13196,BG004,22
26556,1,13197,DR002,10
26557,1,13198,DS010,15
26558,1,13198,SD009,18
26559,2,13199,SD006,18
26560,1,13199,DR010,15
26561,1,13200,DR011,10
26562,1,13201,SD011,12
26563,1,13202,SD007,16
26564,1,13203,BG008,12
26565,1,13203,CK005,25
26566,2,13204,DR005,12
26567,1,13205,BG006,12
26568,2,13206,PZ005,80
26569,1,13207,DR003,10
26570,1,13207,DR011,10
26571,2,13208,BG001,30
26572,1,13208,PZ006,60
26573,1,13208,DS002,18
26574,1,13209,BG011,30
